STATE,STATEA,COUNTY,COUNTYA,num_vehicles,tot_vehicles,st_cnty_name
Utah,49,Utah County,49,2,72565,"Utah County, Utah"
Utah,49,Utah County,49,3,34436,"Utah County, Utah"
Utah,49,Utah County,49,4,14744,"Utah County, Utah"
Utah,49,Utah County,49,5,7238,"Utah County, Utah"
Utah,49,Wasatch County,51,1,1740,"Wasatch County, Utah"
Utah,49,Wasatch County,51,2,4439,"Wasatch County, Utah"
Utah,49,Wasatch County,51,3,2034,"Wasatch County, Utah"
Utah,49,Wasatch County,51,4,853,"Wasatch County, Utah"
Utah,49,Wasatch County,51,5,613,"Wasatch County, Utah"
Utah,49,Washington County,53,1,15883,"Washington County, Utah"
Utah,49,Washington County,53,2,23880,"Washington County, Utah"
Utah,49,Washington County,53,3,10253,"Washington County, Utah"
Utah,49,Washington County,53,4,3310,"Washington County, Utah"
Utah,49,Washington County,53,5,1731,"Washington County, Utah"
Utah,49,Wayne County,55,1,176,"Wayne County, Utah"
Utah,49,Wayne County,55,2,433,"Wayne County, Utah"
Utah,49,Wayne County,55,3,209,"Wayne County, Utah"
Utah,49,Wayne County,55,4,95,"Wayne County, Utah"
Utah,49,Wayne County,55,5,68,"Wayne County, Utah"
Utah,49,Weber County,57,1,21980,"Weber County, Utah"
Utah,49,Weber County,57,2,31580,"Weber County, Utah"
Utah,49,Weber County,57,3,16180,"Weber County, Utah"
Utah,49,Weber County,57,4,6860,"Weber County, Utah"
Utah,49,Weber County,57,5,2832,"Weber County, Utah"
Vermont,50,Addison County,1,1,4572,"Addison County, Vermont"
Vermont,50,Addison County,1,2,6296,"Addison County, Vermont"
Vermont,50,Addison County,1,3,2268,"Addison County, Vermont"
Vermont,50,Addison County,1,4,561,"Addison County, Vermont"
Vermont,50,Addison County,1,5,268,"Addison County, Vermont"
Vermont,50,Bennington County,3,1,4989,"Bennington County, Vermont"
Vermont,50,Bennington County,3,2,5747,"Bennington County, Vermont"
Vermont,50,Bennington County,3,3,1876,"Bennington County, Vermont"
Vermont,50,Bennington County,3,4,447,"Bennington County, Vermont"
Vermont,50,Bennington County,3,5,268,"Bennington County, Vermont"
Vermont,50,Caledonia County,5,1,4454,"Caledonia County, Vermont"
Vermont,50,Caledonia County,5,2,4764,"Caledonia County, Vermont"
Vermont,50,Caledonia County,5,3,1631,"Caledonia County, Vermont"
Vermont,50,Caledonia County,5,4,375,"Caledonia County, Vermont"
Vermont,50,Caledonia County,5,5,277,"Caledonia County, Vermont"
Vermont,50,Chittenden County,7,1,22964,"Chittenden County, Vermont"
Vermont,50,Chittenden County,7,2,27246,"Chittenden County, Vermont"
Vermont,50,Chittenden County,7,3,7833,"Chittenden County, Vermont"
Vermont,50,Chittenden County,7,4,2147,"Chittenden County, Vermont"
Vermont,50,Chittenden County,7,5,875,"Chittenden County, Vermont"
Vermont,50,Essex County,9,1,970,"Essex County, Vermont"
Vermont,50,Essex County,9,2,1062,"Essex County, Vermont"
Vermont,50,Essex County,9,3,381,"Essex County, Vermont"
Vermont,50,Essex County,9,4,87,"Essex County, Vermont"
Vermont,50,Essex County,9,5,88,"Essex County, Vermont"
Vermont,50,Franklin County,11,1,5475,"Franklin County, Vermont"
Vermont,50,Franklin County,11,2,8035,"Franklin County, Vermont"
Vermont,50,Franklin County,11,3,2774,"Franklin County, Vermont"
Vermont,50,Franklin County,11,4,856,"Franklin County, Vermont"
Vermont,50,Franklin County,11,5,346,"Franklin County, Vermont"
Vermont,50,Grand Isle County,13,1,790,"Grand Isle County, Vermont"
Vermont,50,Grand Isle County,13,2,1260,"Grand Isle County, Vermont"
Vermont,50,Grand Isle County,13,3,568,"Grand Isle County, Vermont"
Vermont,50,Grand Isle County,13,4,144,"Grand Isle County, Vermont"
Vermont,50,Grand Isle County,13,5,111,"Grand Isle County, Vermont"
Vermont,50,Lamoille County,15,1,3609,"Lamoille County, Vermont"
Vermont,50,Lamoille County,15,2,4349,"Lamoille County, Vermont"
Vermont,50,Lamoille County,15,3,1520,"Lamoille County, Vermont"
Vermont,50,Lamoille County,15,4,441,"Lamoille County, Vermont"
Vermont,50,Lamoille County,15,5,167,"Lamoille County, Vermont"
Vermont,50,Orange County,17,1,3811,"Orange County, Vermont"
Vermont,50,Orange County,17,2,4921,"Orange County, Vermont"
Vermont,50,Orange County,17,3,1960,"Orange County, Vermont"
Vermont,50,Orange County,17,4,719,"Orange County, Vermont"
Vermont,50,Orange County,17,5,230,"Orange County, Vermont"
Vermont,50,Orleans County,19,1,4071,"Orleans County, Vermont"
Vermont,50,Orleans County,19,2,4672,"Orleans County, Vermont"
Vermont,50,Orleans County,19,3,1493,"Orleans County, Vermont"
Vermont,50,Orleans County,19,4,425,"Orleans County, Vermont"
Vermont,50,Orleans County,19,5,238,"Orleans County, Vermont"
Vermont,50,Rutland County,21,1,8896,"Rutland County, Vermont"
Vermont,50,Rutland County,21,2,10086,"Rutland County, Vermont"
Vermont,50,Rutland County,21,3,3222,"Rutland County, Vermont"
Vermont,50,Rutland County,21,4,839,"Rutland County, Vermont"
Vermont,50,Rutland County,21,5,358,"Rutland County, Vermont"
Vermont,50,Washington County,23,1,8957,"Washington County, Vermont"
Vermont,50,Washington County,23,2,9604,"Washington County, Vermont"
Vermont,50,Washington County,23,3,3194,"Washington County, Vermont"
Vermont,50,Washington County,23,4,684,"Washington County, Vermont"
Vermont,50,Washington County,23,5,314,"Washington County, Vermont"
Vermont,50,Windham County,25,1,7602,"Windham County, Vermont"
Vermont,50,Windham County,25,2,6770,"Windham County, Vermont"
Vermont,50,Windham County,25,3,2307,"Windham County, Vermont"
Vermont,50,Windham County,25,4,580,"Windham County, Vermont"
Vermont,50,Windham County,25,5,299,"Windham County, Vermont"
Vermont,50,Windsor County,27,1,8652,"Windsor County, Vermont"
Vermont,50,Windsor County,27,2,9820,"Windsor County, Vermont"
Vermont,50,Windsor County,27,3,3200,"Windsor County, Vermont"
Vermont,50,Windsor County,27,4,942,"Windsor County, Vermont"
Vermont,50,Windsor County,27,5,398,"Windsor County, Vermont"
Virginia,51,Accomack County,1,1,4142,"Accomack County, Virginia"
Virginia,51,Accomack County,1,2,4916,"Accomack County, Virginia"
Virginia,51,Accomack County,1,3,2127,"Accomack County, Virginia"
Virginia,51,Accomack County,1,4,829,"Accomack County, Virginia"
Virginia,51,Accomack County,1,5,202,"Accomack County, Virginia"
Virginia,51,Albemarle County,3,1,12697,"Albemarle County, Virginia"
Virginia,51,Albemarle County,3,2,16537,"Albemarle County, Virginia"
Virginia,51,Albemarle County,3,3,7016,"Albemarle County, Virginia"
Virginia,51,Albemarle County,3,4,2485,"Albemarle County, Virginia"
Virginia,51,Albemarle County,3,5,799,"Albemarle County, Virginia"
Virginia,51,Alleghany County,5,1,2057,"Alleghany County, Virginia"
Virginia,51,Alleghany County,5,2,1873,"Alleghany County, Virginia"
Virginia,51,Alleghany County,5,3,1328,"Alleghany County, Virginia"
Virginia,51,Alleghany County,5,4,535,"Alleghany County, Virginia"
Virginia,51,Alleghany County,5,5,320,"Alleghany County, Virginia"
Virginia,51,Amelia County,7,1,1016,"Amelia County, Virginia"
Virginia,51,Amelia County,7,2,1482,"Amelia County, Virginia"
Virginia,51,Amelia County,7,3,1377,"Amelia County, Virginia"
Virginia,51,Amelia County,7,4,590,"Amelia County, Virginia"
Virginia,51,Amelia County,7,5,299,"Amelia County, Virginia"
Virginia,51,Amherst County,9,1,3204,"Amherst County, Virginia"
Virginia,51,Amherst County,9,2,4094,"Amherst County, Virginia"
Virginia,51,Amherst County,9,3,2550,"Amherst County, Virginia"
Virginia,51,Amherst County,9,4,1039,"Amherst County, Virginia"
Virginia,51,Amherst County,9,5,588,"Amherst County, Virginia"
Virginia,51,Appomattox County,11,1,1501,"Appomattox County, Virginia"
Virginia,51,Appomattox County,11,2,2072,"Appomattox County, Virginia"
Virginia,51,Appomattox County,11,3,1215,"Appomattox County, Virginia"
Virginia,51,Appomattox County,11,4,664,"Appomattox County, Virginia"
Virginia,51,Appomattox County,11,5,365,"Appomattox County, Virginia"
Virginia,51,Arlington County,13,1,50848,"Arlington County, Virginia"
Virginia,51,Arlington County,13,2,31866,"Arlington County, Virginia"
Virginia,51,Arlington County,13,3,7768,"Arlington County, Virginia"
Virginia,51,Arlington County,13,4,1768,"Arlington County, Virginia"
Virginia,51,Arlington County,13,5,693,"Arlington County, Virginia"
Virginia,51,Augusta County,15,1,6868,"Augusta County, Virginia"
Virginia,51,Augusta County,15,2,10217,"Augusta County, Virginia"
Virginia,51,Augusta County,15,3,6653,"Augusta County, Virginia"
Virginia,51,Augusta County,15,4,2984,"Augusta County, Virginia"
Virginia,51,Augusta County,15,5,1664,"Augusta County, Virginia"
Virginia,51,Bath County,17,1,469,"Bath County, Virginia"
Virginia,51,Bath County,17,2,728,"Bath County, Virginia"
Virginia,51,Bath County,17,3,301,"Bath County, Virginia"
Virginia,51,Bath County,17,4,159,"Bath County, Virginia"
Virginia,51,Bath County,17,5,100,"Bath County, Virginia"
Virginia,51,Bedford County,19,1,7220,"Bedford County, Virginia"
Virginia,51,Bedford County,19,2,11938,"Bedford County, Virginia"
Virginia,51,Bedford County,19,3,7450,"Bedford County, Virginia"
Virginia,51,Bedford County,19,4,2616,"Bedford County, Virginia"
Virginia,51,Bedford County,19,5,1089,"Bedford County, Virginia"
Virginia,51,Bland County,21,1,649,"Bland County, Virginia"
Virginia,51,Bland County,21,2,744,"Bland County, Virginia"
Virginia,51,Bland County,21,3,590,"Bland County, Virginia"
Virginia,51,Bland County,21,4,185,"Bland County, Virginia"
Virginia,51,Bland County,21,5,121,"Bland County, Virginia"
Virginia,51,Botetourt County,23,1,2796,"Botetourt County, Virginia"
Virginia,51,Botetourt County,23,2,4841,"Botetourt County, Virginia"
Virginia,51,Botetourt County,23,3,3069,"Botetourt County, Virginia"
Virginia,51,Botetourt County,23,4,1304,"Botetourt County, Virginia"
Virginia,51,Botetourt County,23,5,738,"Botetourt County, Virginia"
Virginia,51,Brunswick County,25,1,1642,"Brunswick County, Virginia"
Virginia,51,Brunswick County,25,2,2267,"Brunswick County, Virginia"
Virginia,51,Brunswick County,25,3,944,"Brunswick County, Virginia"
Virginia,51,Brunswick County,25,4,430,"Brunswick County, Virginia"
Virginia,51,Brunswick County,25,5,176,"Brunswick County, Virginia"
Virginia,51,Buchanan County,27,1,2794,"Buchanan County, Virginia"
Virginia,51,Buchanan County,27,2,3085,"Buchanan County, Virginia"
Virginia,51,Buchanan County,27,3,1461,"Buchanan County, Virginia"
Virginia,51,Buchanan County,27,4,413,"Buchanan County, Virginia"
Virginia,51,Buchanan County,27,5,243,"Buchanan County, Virginia"
Virginia,51,Buckingham County,29,1,1480,"Buckingham County, Virginia"
Virginia,51,Buckingham County,29,2,1937,"Buckingham County, Virginia"
Virginia,51,Buckingham County,29,3,1245,"Buckingham County, Virginia"
Virginia,51,Buckingham County,29,4,573,"Buckingham County, Virginia"
Virginia,51,Buckingham County,29,5,267,"Buckingham County, Virginia"
Virginia,51,Campbell County,31,1,6706,"Campbell County, Virginia"
Virginia,51,Campbell County,31,2,8127,"Campbell County, Virginia"
Virginia,51,Campbell County,31,3,4261,"Campbell County, Virginia"
Virginia,51,Campbell County,31,4,1991,"Campbell County, Virginia"
Virginia,51,Campbell County,31,5,705,"Campbell County, Virginia"
Virginia,51,Caroline County,33,1,2780,"Caroline County, Virginia"
Virginia,51,Caroline County,33,2,4029,"Caroline County, Virginia"
Virginia,51,Caroline County,33,3,2306,"Caroline County, Virginia"
Virginia,51,Caroline County,33,4,883,"Caroline County, Virginia"
Virginia,51,Caroline County,33,5,440,"Caroline County, Virginia"
Virginia,51,Carroll County,35,1,3521,"Carroll County, Virginia"
Virginia,51,Carroll County,35,2,4284,"Carroll County, Virginia"
Virginia,51,Carroll County,35,3,2155,"Carroll County, Virginia"
Virginia,51,Carroll County,35,4,1184,"Carroll County, Virginia"
Virginia,51,Carroll County,35,5,665,"Carroll County, Virginia"
Virginia,51,Charles City County,36,1,593,"Charles City County, Virginia"
Virginia,51,Charles City County,36,2,940,"Charles City County, Virginia"
Virginia,51,Charles City County,36,3,560,"Charles City County, Virginia"
Virginia,51,Charles City County,36,4,348,"Charles City County, Virginia"
Virginia,51,Charles City County,36,5,250,"Charles City County, Virginia"
Virginia,51,Charlotte County,37,1,1293,"Charlotte County, Virginia"
Virginia,51,Charlotte County,37,2,1503,"Charlotte County, Virginia"
Virginia,51,Charlotte County,37,3,800,"Charlotte County, Virginia"
Virginia,51,Charlotte County,37,4,413,"Charlotte County, Virginia"
Virginia,51,Charlotte County,37,5,197,"Charlotte County, Virginia"
Virginia,51,Chesterfield County,41,1,30851,"Chesterfield County, Virginia"
Virginia,51,Chesterfield County,41,2,51883,"Chesterfield County, Virginia"
Virginia,51,Chesterfield County,41,3,25628,"Chesterfield County, Virginia"
Virginia,51,Chesterfield County,41,4,9223,"Chesterfield County, Virginia"
Virginia,51,Chesterfield County,41,5,3864,"Chesterfield County, Virginia"
Virginia,51,Clarke County,43,1,1279,"Clarke County, Virginia"
Virginia,51,Clarke County,43,2,1971,"Clarke County, Virginia"
Virginia,51,Clarke County,43,3,1421,"Clarke County, Virginia"
Virginia,51,Clarke County,43,4,443,"Clarke County, Virginia"
Virginia,51,Clarke County,43,5,282,"Clarke County, Virginia"
Virginia,51,Craig County,45,1,692,"Craig County, Virginia"
Virginia,51,Craig County,45,2,588,"Craig County, Virginia"
Virginia,51,Craig County,45,3,534,"Craig County, Virginia"
Virginia,51,Craig County,45,4,219,"Craig County, Virginia"
Virginia,51,Craig County,45,5,84,"Craig County, Virginia"
Virginia,51,Culpeper County,47,1,3932,"Culpeper County, Virginia"
Virginia,51,Culpeper County,47,2,6000,"Culpeper County, Virginia"
Virginia,51,Culpeper County,47,3,3887,"Culpeper County, Virginia"
Virginia,51,Culpeper County,47,4,1764,"Culpeper County, Virginia"
Virginia,51,Culpeper County,47,5,823,"Culpeper County, Virginia"
Virginia,51,Cumberland County,49,1,893,"Cumberland County, Virginia"
Virginia,51,Cumberland County,49,2,1412,"Cumberland County, Virginia"
Virginia,51,Cumberland County,49,3,731,"Cumberland County, Virginia"
Virginia,51,Cumberland County,49,4,399,"Cumberland County, Virginia"
Virginia,51,Cumberland County,49,5,287,"Cumberland County, Virginia"
Virginia,51,Dickenson County,51,1,1924,"Dickenson County, Virginia"
Virginia,51,Dickenson County,51,2,1985,"Dickenson County, Virginia"
Virginia,51,Dickenson County,51,3,854,"Dickenson County, Virginia"
Virginia,51,Dickenson County,51,4,325,"Dickenson County, Virginia"
Virginia,51,Dickenson County,51,5,134,"Dickenson County, Virginia"
Virginia,51,Dinwiddie County,53,1,2436,"Dinwiddie County, Virginia"
Virginia,51,Dinwiddie County,53,2,3368,"Dinwiddie County, Virginia"
Virginia,51,Dinwiddie County,53,3,2187,"Dinwiddie County, Virginia"
Virginia,51,Dinwiddie County,53,4,1283,"Dinwiddie County, Virginia"
Virginia,51,Dinwiddie County,53,5,691,"Dinwiddie County, Virginia"
Virginia,51,Essex County,57,1,1451,"Essex County, Virginia"
Virginia,51,Essex County,57,2,1449,"Essex County, Virginia"
Virginia,51,Essex County,57,3,880,"Essex County, Virginia"
Virginia,51,Essex County,57,4,414,"Essex County, Virginia"
Virginia,51,Essex County,57,5,144,"Essex County, Virginia"
Virginia,51,Fairfax County,59,1,117393,"Fairfax County, Virginia"
Virginia,51,Fairfax County,59,2,172152,"Fairfax County, Virginia"
Virginia,51,Fairfax County,59,3,61447,"Fairfax County, Virginia"
Virginia,51,Fairfax County,59,4,20721,"Fairfax County, Virginia"
Virginia,51,Fairfax County,59,5,8065,"Fairfax County, Virginia"
Virginia,51,Fauquier County,61,1,4947,"Fauquier County, Virginia"
Virginia,51,Fauquier County,61,2,9595,"Fauquier County, Virginia"
Virginia,51,Fauquier County,61,3,5371,"Fauquier County, Virginia"
Virginia,51,Fauquier County,61,4,2704,"Fauquier County, Virginia"
Virginia,51,Fauquier County,61,5,1344,"Fauquier County, Virginia"
Virginia,51,Floyd County,63,1,1524,"Floyd County, Virginia"
Virginia,51,Floyd County,63,2,2088,"Floyd County, Virginia"
Virginia,51,Floyd County,63,3,1553,"Floyd County, Virginia"
Virginia,51,Floyd County,63,4,744,"Floyd County, Virginia"
Virginia,51,Floyd County,63,5,326,"Floyd County, Virginia"
Virginia,51,Fluvanna County,65,1,2599,"Fluvanna County, Virginia"
Virginia,51,Fluvanna County,65,2,3845,"Fluvanna County, Virginia"
Virginia,51,Fluvanna County,65,3,1971,"Fluvanna County, Virginia"
Virginia,51,Fluvanna County,65,4,955,"Fluvanna County, Virginia"
Virginia,51,Fluvanna County,65,5,326,"Fluvanna County, Virginia"
Virginia,51,Franklin County,67,1,5032,"Franklin County, Virginia"
Virginia,51,Franklin County,67,2,8662,"Franklin County, Virginia"
Virginia,51,Franklin County,67,3,5206,"Franklin County, Virginia"
Virginia,51,Franklin County,67,4,1956,"Franklin County, Virginia"
Virginia,51,Franklin County,67,5,1055,"Franklin County, Virginia"
Virginia,51,Frederick County,69,1,7036,"Frederick County, Virginia"
Virginia,51,Frederick County,69,2,13009,"Frederick County, Virginia"
Virginia,51,Frederick County,69,3,6770,"Frederick County, Virginia"
Virginia,51,Frederick County,69,4,2417,"Frederick County, Virginia"
Virginia,51,Frederick County,69,5,1245,"Frederick County, Virginia"
Virginia,51,Giles County,71,1,1834,"Giles County, Virginia"
Virginia,51,Giles County,71,2,2645,"Giles County, Virginia"
Virginia,51,Giles County,71,3,1364,"Giles County, Virginia"
Virginia,51,Giles County,71,4,435,"Giles County, Virginia"
Virginia,51,Giles County,71,5,196,"Giles County, Virginia"
Virginia,51,Gloucester County,73,1,3083,"Gloucester County, Virginia"
Virginia,51,Gloucester County,73,2,5650,"Gloucester County, Virginia"
Virginia,51,Gloucester County,73,3,3771,"Gloucester County, Virginia"
Virginia,51,Gloucester County,73,4,1252,"Gloucester County, Virginia"
Virginia,51,Gloucester County,73,5,516,"Gloucester County, Virginia"
Virginia,51,Goochland County,75,1,1783,"Goochland County, Virginia"
Virginia,51,Goochland County,75,2,3254,"Goochland County, Virginia"
Virginia,51,Goochland County,75,3,1984,"Goochland County, Virginia"
Virginia,51,Goochland County,75,4,851,"Goochland County, Virginia"
Virginia,51,Goochland County,75,5,433,"Goochland County, Virginia"
Virginia,51,Grayson County,77,1,1892,"Grayson County, Virginia"
Virginia,51,Grayson County,77,2,2364,"Grayson County, Virginia"
Virginia,51,Grayson County,77,3,1096,"Grayson County, Virginia"
Virginia,51,Grayson County,77,4,484,"Grayson County, Virginia"
Virginia,51,Grayson County,77,5,238,"Grayson County, Virginia"
Virginia,51,Greene County,79,1,2084,"Greene County, Virginia"
Virginia,51,Greene County,79,2,2685,"Greene County, Virginia"
Virginia,51,Greene County,79,3,1732,"Greene County, Virginia"
Virginia,51,Greene County,79,4,532,"Greene County, Virginia"
Virginia,51,Greene County,79,5,343,"Greene County, Virginia"
Virginia,51,Greensville County,81,1,985,"Greensville County, Virginia"
Virginia,51,Greensville County,81,2,1043,"Greensville County, Virginia"
Virginia,51,Greensville County,81,3,903,"Greensville County, Virginia"
Virginia,51,Greensville County,81,4,293,"Greensville County, Virginia"
Virginia,51,Greensville County,81,5,103,"Greensville County, Virginia"
Virginia,51,Halifax County,83,1,3708,"Halifax County, Virginia"
Virginia,51,Halifax County,83,2,4578,"Halifax County, Virginia"
Virginia,51,Halifax County,83,3,2730,"Halifax County, Virginia"
Virginia,51,Halifax County,83,4,1273,"Halifax County, Virginia"
Virginia,51,Halifax County,83,5,741,"Halifax County, Virginia"
Virginia,51,Hanover County,85,1,7661,"Hanover County, Virginia"
Virginia,51,Hanover County,85,2,15529,"Hanover County, Virginia"
Virginia,51,Hanover County,85,3,9656,"Hanover County, Virginia"
Virginia,51,Hanover County,85,4,3362,"Hanover County, Virginia"
Virginia,51,Hanover County,85,5,1778,"Hanover County, Virginia"
Virginia,51,Henrico County,87,1,43965,"Henrico County, Virginia"
Virginia,51,Henrico County,87,2,47198,"Henrico County, Virginia"
Virginia,51,Henrico County,87,3,20024,"Henrico County, Virginia"
Virginia,51,Henrico County,87,4,7157,"Henrico County, Virginia"
Virginia,51,Henrico County,87,5,3087,"Henrico County, Virginia"
Virginia,51,Henry County,89,1,6785,"Henry County, Virginia"
Virginia,51,Henry County,89,2,6681,"Henry County, Virginia"
Virginia,51,Henry County,89,3,3877,"Henry County, Virginia"
Virginia,51,Henry County,89,4,1748,"Henry County, Virginia"
Virginia,51,Henry County,89,5,597,"Henry County, Virginia"
Virginia,51,Highland County,91,1,116,"Highland County, Virginia"
Virginia,51,Highland County,91,2,525,"Highland County, Virginia"
Virginia,51,Highland County,91,3,273,"Highland County, Virginia"
Virginia,51,Highland County,91,4,88,"Highland County, Virginia"
Virginia,51,Highland County,91,5,25,"Highland County, Virginia"
Virginia,51,Isle of Wight County,93,1,3436,"Isle of Wight County, Virginia"
Virginia,51,Isle of Wight County,93,2,5291,"Isle of Wight County, Virginia"
Virginia,51,Isle of Wight County,93,3,3363,"Isle of Wight County, Virginia"
Virginia,51,Isle of Wight County,93,4,1359,"Isle of Wight County, Virginia"
Virginia,51,Isle of Wight County,93,5,481,"Isle of Wight County, Virginia"
Virginia,51,James City County,95,1,7787,"James City County, Virginia"
Virginia,51,James City County,95,2,13115,"James City County, Virginia"
Virginia,51,James City County,95,3,5078,"James City County, Virginia"
Virginia,51,James City County,95,4,1445,"James City County, Virginia"
Virginia,51,James City County,95,5,522,"James City County, Virginia"
Virginia,51,King and Queen County,97,1,654,"King and Queen County, Virginia"
Virginia,51,King and Queen County,97,2,802,"King and Queen County, Virginia"
Virginia,51,King and Queen County,97,3,529,"King and Queen County, Virginia"
Virginia,51,King and Queen County,97,4,416,"King and Queen County, Virginia"
Virginia,51,King and Queen County,97,5,219,"King and Queen County, Virginia"
Virginia,51,King George County,99,1,1829,"King George County, Virginia"
Virginia,51,King George County,99,2,3284,"King George County, Virginia"
Virginia,51,King George County,99,3,2356,"King George County, Virginia"
Virginia,51,King George County,99,4,863,"King George County, Virginia"
Virginia,51,King George County,99,5,587,"King George County, Virginia"
Virginia,51,King William County,101,1,1199,"King William County, Virginia"
Virginia,51,King William County,101,2,2260,"King William County, Virginia"
Virginia,51,King William County,101,3,1579,"King William County, Virginia"
Virginia,51,King William County,101,4,577,"King William County, Virginia"
Virginia,51,King William County,101,5,283,"King William County, Virginia"
Virginia,51,Lancaster County,103,1,1574,"Lancaster County, Virginia"
Virginia,51,Lancaster County,103,2,1799,"Lancaster County, Virginia"
Virginia,51,Lancaster County,103,3,948,"Lancaster County, Virginia"
Virginia,51,Lancaster County,103,4,247,"Lancaster County, Virginia"
Virginia,51,Lancaster County,103,5,214,"Lancaster County, Virginia"
Virginia,51,Lee County,105,1,2860,"Lee County, Virginia"
Virginia,51,Lee County,105,2,2995,"Lee County, Virginia"
Virginia,51,Lee County,105,3,1564,"Lee County, Virginia"
Virginia,51,Lee County,105,4,433,"Lee County, Virginia"
Virginia,51,Lee County,105,5,262,"Lee County, Virginia"
Virginia,51,Loudoun County,107,1,27529,"Loudoun County, Virginia"
Virginia,51,Loudoun County,107,2,61848,"Loudoun County, Virginia"
Virginia,51,Loudoun County,107,3,24917,"Loudoun County, Virginia"
Virginia,51,Loudoun County,107,4,7940,"Loudoun County, Virginia"
Virginia,51,Loudoun County,107,5,3254,"Loudoun County, Virginia"
Virginia,51,Louisa County,109,1,2951,"Louisa County, Virginia"
Virginia,51,Louisa County,109,2,5159,"Louisa County, Virginia"
Virginia,51,Louisa County,109,3,3228,"Louisa County, Virginia"
Virginia,51,Louisa County,109,4,1406,"Louisa County, Virginia"
Virginia,51,Louisa County,109,5,516,"Louisa County, Virginia"
Virginia,51,Lunenburg County,111,1,1115,"Lunenburg County, Virginia"
Virginia,51,Lunenburg County,111,2,1517,"Lunenburg County, Virginia"
Virginia,51,Lunenburg County,111,3,837,"Lunenburg County, Virginia"
Virginia,51,Lunenburg County,111,4,369,"Lunenburg County, Virginia"
Virginia,51,Lunenburg County,111,5,174,"Lunenburg County, Virginia"
Virginia,51,Madison County,113,1,1194,"Madison County, Virginia"
Virginia,51,Madison County,113,2,1985,"Madison County, Virginia"
Virginia,51,Madison County,113,3,955,"Madison County, Virginia"
Virginia,51,Madison County,113,4,474,"Madison County, Virginia"
Virginia,51,Madison County,113,5,169,"Madison County, Virginia"
Virginia,51,Mathews County,115,1,910,"Mathews County, Virginia"
Virginia,51,Mathews County,115,2,1637,"Mathews County, Virginia"
Virginia,51,Mathews County,115,3,909,"Mathews County, Virginia"
Virginia,51,Mathews County,115,4,233,"Mathews County, Virginia"
Virginia,51,Mathews County,115,5,198,"Mathews County, Virginia"
Virginia,51,Mecklenburg County,117,1,3485,"Mecklenburg County, Virginia"
Virginia,51,Mecklenburg County,117,2,4159,"Mecklenburg County, Virginia"
Virginia,51,Mecklenburg County,117,3,2244,"Mecklenburg County, Virginia"
Virginia,51,Mecklenburg County,117,4,774,"Mecklenburg County, Virginia"
Virginia,51,Mecklenburg County,117,5,372,"Mecklenburg County, Virginia"
Virginia,51,Middlesex County,119,1,1170,"Middlesex County, Virginia"
Virginia,51,Middlesex County,119,2,1963,"Middlesex County, Virginia"
Virginia,51,Middlesex County,119,3,728,"Middlesex County, Virginia"
Virginia,51,Middlesex County,119,4,401,"Middlesex County, Virginia"
Virginia,51,Middlesex County,119,5,137,"Middlesex County, Virginia"
Virginia,51,Montgomery County,121,1,10002,"Montgomery County, Virginia"
Virginia,51,Montgomery County,121,2,13814,"Montgomery County, Virginia"
Virginia,51,Montgomery County,121,3,6265,"Montgomery County, Virginia"
Virginia,51,Montgomery County,121,4,2726,"Montgomery County, Virginia"
Virginia,51,Montgomery County,121,5,1133,"Montgomery County, Virginia"
Virginia,51,Nelson County,125,1,1467,"Nelson County, Virginia"
Virginia,51,Nelson County,125,2,2211,"Nelson County, Virginia"
Virginia,51,Nelson County,125,3,1481,"Nelson County, Virginia"
Virginia,51,Nelson County,125,4,374,"Nelson County, Virginia"
Virginia,51,Nelson County,125,5,518,"Nelson County, Virginia"
Virginia,51,New Kent County,127,1,1305,"New Kent County, Virginia"
Virginia,51,New Kent County,127,2,2945,"New Kent County, Virginia"
Virginia,51,New Kent County,127,3,2094,"New Kent County, Virginia"
Virginia,51,New Kent County,127,4,977,"New Kent County, Virginia"
Virginia,51,New Kent County,127,5,447,"New Kent County, Virginia"
Virginia,51,Northampton County,131,1,1728,"Northampton County, Virginia"
Virginia,51,Northampton County,131,2,1762,"Northampton County, Virginia"
Virginia,51,Northampton County,131,3,822,"Northampton County, Virginia"
Virginia,51,Northampton County,131,4,193,"Northampton County, Virginia"
Virginia,51,Northampton County,131,5,94,"Northampton County, Virginia"
Virginia,51,Northumberland County,133,1,1242,"Northumberland County, Virginia"
Virginia,51,Northumberland County,133,2,2117,"Northumberland County, Virginia"
Virginia,51,Northumberland County,133,3,1141,"Northumberland County, Virginia"
Virginia,51,Northumberland County,133,4,567,"Northumberland County, Virginia"
Virginia,51,Northumberland County,133,5,291,"Northumberland County, Virginia"
Virginia,51,Nottoway County,135,1,1708,"Nottoway County, Virginia"
Virginia,51,Nottoway County,135,2,1838,"Nottoway County, Virginia"
Virginia,51,Nottoway County,135,3,997,"Nottoway County, Virginia"
Virginia,51,Nottoway County,135,4,426,"Nottoway County, Virginia"
Virginia,51,Nottoway County,135,5,147,"Nottoway County, Virginia"
Virginia,51,Orange County,137,1,3603,"Orange County, Virginia"
Virginia,51,Orange County,137,2,5050,"Orange County, Virginia"
Virginia,51,Orange County,137,3,3089,"Orange County, Virginia"
Virginia,51,Orange County,137,4,1095,"Orange County, Virginia"
Virginia,51,Orange County,137,5,385,"Orange County, Virginia"
